id,text,label
train_4532,"""The Store search heavily favours matching the search term to the app name over matching to the keywords.""",0
train_4533,"""App-specific launchers: instead of opening a site's web page, check whether a compatible app is installed or registered.""",0
train_4534,"""I had decided to buy a WP8 phone, but aslong as the calendar lacks so many functions, and there is no hope of a better 3rd party app, I will stick with iOS or possibly Android.""",0
train_4535,Audio Source (0x110A) and Sink (0x110B),0
train_4536,"""Consistency could be ruined if every dev needs to handle manual markup especially as the UI Toolkit""",0
train_4537,"""But the problem is the App name automatically reserved to the Tab version, and the package name also.""",0
train_4538,"""Plain Text is not for professional apps today.""",0
train_4539,"""In WP8, the default Pivot control now correctly displays the title text at the top of the page with the PhoneFontFamilySemiBold and PhoneFontSizeMedium styles, but the standard ""blank"" page template still uses PhoneTextNormalStyle (which uses the normal font weight and a slightly smaller size) for the page title.""",0
train_4540,"""I liked Android and now bought HTC 8s with a 32 GB microSD to find out, that App to SD is not supported.""",0
train_4541,"""We loose the main goal of the use of IFTTT.""",0
train_4542,For the testcase source code see below.,0
train_4543,"""We have always been aware of the guidance that a MapIcon is not guaranteed to be displayed but it's never been a problem.""",0
train_4544,Why force me to reboot to disable/enable Hyper-V?,0
train_4545,The Windows Phone emulator should include the ability to manage VM snapshots for Windows Phone images.,1
train_4546,"""The Android app is missing a ""mark as unread"" option.""",1
train_4547,"""Still today 3D mouses USB-connected to the local computer and used over a remote desktop connection to external server are not working properly.""",0
train_4548,How about letting the user decide whether My People should use these animated notifications or normal Toasts.,1
train_4549,"""It would be nice if the driver returns correct size and position so that I don't have to guess and click through the tree to find an element.""",1
train_4550,"""For now we have no option but to re-build the app to a non-Microsoft environment.""",0
train_4551,"""But look what happens when i try (note the lower case i) to use the auto-complete, which is set to add a space after being used: it___ more""",0
train_4552,"""If you create a ListView in an HTML UWP app you can't invoke an item after scolling trough it with your touchscreen.""",0
train_4553,I would like to be able to pull in Bing news search results for a specified keyword,1
train_4554,"""With the new Windows UI Library now in pre-release.""",0
train_4555,"""Unfortunately we can't set the MapControl language by programming to a specific value.""",0
train_4556,"""For large teams just having one team member being able to do this is a bad design decision.""",0
train_4557,"""It would be nice if Microsoft released Windows Phone 8.1 update 2 for the developer preview, because it would be nice to use the latest version, especially since windows Phone 10 is still unfinished.""",1
train_4558,"""Right now it takes 2 clicks and navigating to another tab for saving to pocket, it would be nice if it's handled in the same window with pop-up , or just with single click.	""",1
train_4559,"""It would be great if chrome and opera weren't the only options for opening up articles in.""",1
train_4560,"""Similar to how Cortana handles text messages it would be nice if Cortana could draft an email onto Outlook for the iPhone.""",1
train_4561,"""It should also be possible to easily select the device where you want to play your system sounds but also to select two channels""",1
train_4562,"""PowerShell Error Record:""",0
train_4563,"""Add LoginHint as optional param to LoginAsync() and plumb through GetUserTokenV2Async.""",1
train_4564,"""No app-driven solution.""",0
train_4565,"""The advantage of XAML to natively support SVG with SMIL is that you as a developer would not have to worry about these icons and animations the design or animator could do that in other software and deliver SVGs to you.""",0
train_4566,"""It is really annoying to remember every interesting site until I can use a desktop computer.""",0
train_4567,"""You have to manually use the website to change descriptions, switch languages, lots of copy and paste, remove each screenshot, put a new screenshot.""",0
train_4568,"""http://mrreaderblog.curioustimes.de/post/52060909928/supported-google-reader-alternatives-part-two""",0
train_4569,My Customer (I'm an Office 365 Consultant) are struggling with the adoption of this new way of working because of simple things like this that annoy and takes 2-10 minutes per person per working spot.,0
train_4570,"""Why this common and ridiculous traditional FAcebook style?""",0
train_4571,In 99 percent of cases I receive MeasureOverride exception or Error HRESULT E_FAIL has been returned from a call to a COM component.. No matter what the problem is you'll get that kind of useless information.,0
train_4572,"""Please increase the limit way up or remove it completley.""",1
train_4573,"""And make the start screen interactions smoother?""",0
train_4574,Currently need to generate a bitmap image which not works well for list etc,0
train_4575,"""Why don't you test your blasted products before launching changes.""",1
train_4576,"""I reproduced this on Mobile Emulator 10.0.14393.0 WXGA 4.5 inch 1GB and on a Lumia 640 running 10.0.15063.1088.""",0
train_4577,"""In fact we can use 0xE7D Share with FontIcon element without the enumeration.""",1
train_4578,App immediately displays yesterday's news stories and works in background to load new stories (or user pulls to refresh).,0
train_4579,"""Offcourse the api can throw CommandNotFoundException.""",0
train_4580,"""There is absolutely no easy way to implement selectable text with complex markup.""",0
train_4581,"""Also, the tab does not stay """"unpinned.""""""",0
train_4582,"""The CommandBar in the Page body works as expected.""",0
train_4583,My approach is 100% XAML and doesn't require messy calculations.,0
train_4584,"""This limitation is a contribution to a diminished user experience (and developer experience) when compared to these other platforms.""",0
train_4585,"""The question is how to fix that?""",0
train_4586,"""The point is to make the app universal across devices so that our engineers do not have to spend too much time learning and relearning the controls.""",0
train_4587,"""Please share thoughts.""",0
train_4588,Therefore if you want to detect horizontal swipe manipulations in a Vertical scrolling ScrollViewer (for a custom ListView Item horizontal sliding animation implementation for example) it simply cannot be done.,0
train_4589,"""With separate x and y scale measurements both objects could be resized via pinch/stretch.""",1
train_4590,"""I'm using lates windows 10 edition (build 1709)""",0
train_4591,"""http://forums.wpcentral.com/windows-phone-apps/235446-wi-fi-analyzer-possible-wp8.html""",0
train_4592,"""(I am using Safari)""""",0
train_4593,"""This is not available on UWP.""",0
train_4594,"""I don't know what that means.""",0
train_4595,"""lets keep the automatic adjustment of screen brightness with manual compensation that increases or decreases the value automatically set""",0
train_4596,"""The build in WP8 LongListSelector will jump to the last item added, when data loading.""",0
train_4597,"""If this is a privacy constraint thenâ¦ more""",0
train_4598,"""These excludePaths feature supports only path matching right now not wildcards for the whole Uri.""",0
train_4599,"""However, if you manually Google what the standard format for feeds is with Wordpress and try out ?""",0
train_4600,"""But I hope my suggestion will be passed to where it can be the most helpful.""",1
train_4601,So in order to draw them all I have to do:,0
train_4602,"""Proper socket___ more""",0
train_4603,"""As per https://developer.microsoft.com/en-us/windows/projects/events/build/2017/dev-center-analytics-for-win32-developers?playlist=Dev-Center-Store-Services the Dev center has support to monitor Crash reports for native win32 desktop apps without publishing into the store.""",0
train_4604,"""For one of our products we need to support NFC card reading/writing with existing devices and several types of cards (Mifare, UL, ULC, Calypso, Desfire, maybe even more) I've read that for WP8.1 the functionality will be___ more""",0
train_4605,"""With Windows 10 the MediaElement can't play audio in background anymore.""",0
train_4606,"""In both cases what should be a """"float:left"""" is actually changed in the code to a """"float:right.""""""",0
train_4607,"""a place where only educational videos are shown for kids.""",0
train_4608,"""Allow developers to use an in-built API to compress videos captured from the camera, using either H264, or MPEG-4.""",1
train_4609,"""See attached.""",0
train_4610,The DirectManipulationCompleted event of the ScrollViewer fires too late - it only gets called when the animation of the scrolling finishes.,0
train_4611,"""There is lack of support for digitally signing X509 client certificates.""",0
train_4612,"""Beat""",0
train_4613,"""Create your own 3d library.""",0
train_4614,"""Otherwise yet again MVVM is broken.""",0
train_4615,"""I would like to read my Instapaper saved articles via feedly.""",1
train_4616,"""Allow applications to register messaging endpoints on device [e.g.""",1
train_4617,This means adding more steps to select something that is already shown on the FileSavePicker dialog which I think it would eventually affect in a way the user experience.,0
train_4618,"""trigger animation based on scroll position or percentage while we scroll/pan in UWP (C#) like many web ui component as superscrollrama.js""",1
train_4619,"""Photos, email, internet, games, and stability in their learning curve.""",0
train_4620,"""This option is already present in the desktop variant of the app, but missing in the mobile app.""""",0
train_4621,"""The problem is probably when the app tryies to access BackgroundMediaPlayer.Current in IBackgrounTask.Run method - it fires the background task once again, what shouldn't happen.""",0
train_4622,"""Best regards Stefano Montimoregi I developed the app bizview, a Google Analytics client with the same features of Official Google Analytics app in the Android Store.""",0
train_4623,"""I know that storage and storing information is limited to the application context.""",0
train_4624,"""This is useful for techs using mdm systems - for example if a user has an issue and calls their tech support, they can request a screen capture and help them resolve.""",0
train_4625,does microsoft really believe that users and developers accept that lowest budget setup?,0
train_4626,"""It would be great if as we have the apps menu to the right of ""home"" we have another menu to the left with notifications and shortcuts or simply the possibility of turn on/off WiFi and other things like the bright, the sound, etc.""",1
train_4627,"""#NAME?""",0
train_4628,"""Like for example for Space apps where Earth have satellites NEO and space stations and they all have orbits based on earth so orbital view in 3D make it better in Mixed reality""",0
train_4629,"""This aspect alone prevents any adaptation of my app to the windows phone platform.""",0
train_4630,"""I logged out of then back into the Feedly account in Mr. Reader but the folders are still appearing in ascending alphabetical order.""",0
train_4631,Now I have a painful regime of monkey motion to go through to test them one by one (even with binary search it's going to be painful).,0
train_4632,"""Raspberry Pi and Arduino have countless MIDI projects on GitHub.""",0
train_4633,"""It requires admin rights to get a lock on the disk.""",0
train_4634,"""They said that use commerce.microsoft.com instead of formal invoice.""",0
train_4635,"""I wish the InterstitialAd will have built-in animation at least a fade-in effect when it shows.""",1
train_4636,Please either extend the existing class to consider the use cases for the phone or ditch it and come up with something more like Apple's approach which works better than what's currently there.,1
train_4637,"""There appears to be no way to tell it to collect data from your own custom event sources.""",0
train_4638,"""One more issue, seeking and opening video time in Windows Phone are quite long in comparison with iOS.""",0
train_4639,"""It was easy to integrate with Google Reader.""",0
train_4640,"""WP has all of the security from 8.1 and features and some nice features please let the last feature be the Android apps.""",0
train_4641,"""I make Themes for Nokia, Android and blackBerry and If WP7 will have Themes more personalizable like Symbian with a Software to make these, will be perfect!""",0
train_4642,"""For instance when running my app on the Hololens it applies a 150% scale factor.""",0
train_4643,"""When using MapElement derived controls, such as MapPolygon, expose a Tap event.""",0
train_4644,"""There's no easy way to detect Left Control key pushes.""",0
train_4645,"""Introduce Userchoice Dialog if AccessException is raised.""",1
train_4646,"""At the very least provide a bitmap dump of the illustrator files.""",1
train_4647,Transferring large amounts of data (10kB) takes way to long when transferred via BLE using native windows functionality as the min connection interval seems to be quite large.,0
train_4648,"""If a user has taken the time to mark pictures as favorites, we should celebrate that and make it simple for developers to use that in their own applications.""",0
train_4649,"""Currently there is no way to collect console logs of an installed UWP app from xbox.""",0
train_4650,"""When you are developing an app, the generic policies will make sense.""",0
train_4651,"""You have to be an expert to bootstrap a project.""",0
train_4652,"""There is a very annoying bug in the Windows 10 Store that hides apps form listing.





""",0
train_4653,"""I belive that Store should control the SDK level more grained.""",1
train_4654,An HTTP-based API with a program-friendly logon (e. g. OAuth) would be most welcome.,1
train_4655,"""The solution is open-sourcing WinDbg and related tools (dbghlp, WinDbg extensions, etc.), which will allow the community to fix and improve what the rather small team at Microsoft doesn't manage to.""",0
train_4656,"""To choose what test features is it right?""",0
train_4657,"""Why_____ more""",0
train_4658,"""Eagerly waiting on connection with Evernote!""",0
train_4659,And it crashed at startup!,0
train_4660,"""Safari 7.1 seems to have broken the toolbar.""",0
train_4661,"""If I add a (x:Int32) case before the inner function I get a 'Functions cannot have other functions as parameters' error.""",0
train_4662,"""4 screenshots in two languages turns into 24 screenshots, which is totally nuts.""",0
train_4663,"""There's no sane way to do it e.g.""",0
train_4664,"""I would like the Feedly Chrome app to act just like the Google Reader one, shows how many feeds I have and I can click on them individually.""",1
train_4665,"""In Silverlight it was once possible to register an app as an option for the edit picker in the photo hub (https://msdn.microsoft.com/en-us/library/windows/apps/jj662932(v=vs.105).

aspx).

This is not possbile for UAP apps.

Another, even better option instead of adding the edit extensibility would be adding an """"""""open with...""""""""-option in the built-in photos app.""""",0
train_4666,"""Contract this with the Windows Phone world, where we tell you we want trial mode, but we have to track the number of days since install, whether the user has purchased,___ more""",0
train_4667,Re-try desktop app converter was successes.,0
train_4668,Hope that Microsoft (if possible) allow us individuals to create individual developer account for FREE and allowed only to publish one app on Windows Phone or Windows store.,1
train_4669,"""Currently if we logged in twitter/fb or any other social networking sites throug their APIs, we cant logout.""",0
train_4670,Buffer overrun while writing to 'm_pDACL': the writable size is 'pDACL->AclSize' bytes but '8' bytes might be written.,0
train_4671,"""I'm not happy to implement something which is already there.""",0
train_4672,"""If you are using x:Bind to bind that control's value to a property in the ContentDialog code-behind page then when you press the primary button the property doesn't get updated.""",0
train_4673,"""Provide a workaround for removing the ""ru"" language from the language history (I have no need for ""ru"" culture just for ""ru-ru"", but there is no way to remove ""ru"" from the language history if you ever posted your app with ""ru"" language support) 2.""",1
train_4674,"""May be this works with a firm/company, but for independent developers you are the source & you are the helper.""",0
train_4675,This will enable automatic testing on hybrid windows apps where DOM inspection is necessary.,0
train_4676,By using the FileOpenPicker class we can filter shown files by extensión but I think we should also be able to filter files by their name let's say: I only want to show pictures whose name start with ABCD or whose name ends with  BCD.,1
train_4677,A Flyout with custom picker UI that uses BackRequested to navigate internally.,0
train_4678,"""It will be great if you will develop a Windows software, for those who would like to read their feed on the computer.	""",1
train_4679,"""I think that users start to notice that app quality in the store actually counts more than quantity, and that's where WP could outperform Android and/or iOS in the future.""",0
train_4680,2 Hot plug device to unit and idle about 1min,0
train_4681,"""This Bug exists in WP 8.1 and 10.""",0
train_4682,"""Test apps (although hidden in the store) undergo the same certification process.""",0
train_4683,"""This is the most important feature lacking in___ more""",0
train_4684,"""Our desktop application provides users with custom contact data that we'd like to sync for them with Windows 10 contacts.""",0
train_4685,"""I want to log a complaint on unequal developer treatment by DPE East Africa.""",0
train_4686,"""Tested on Windows 10 Creators Update VS2017 15.2.""",0
train_4687,(not everybody cares about drawing pixels on a paper and placing everything that way.... line numbers is enough for a control panel type setttings page...),0
train_4688,"""Here is where you will leave your feedback https://wpdev.uservoice.com/forums/110705-universal-windows-platform/category/81608-dev-center-store Our dev team will review your feedback and if_____ more""""",0
train_4689,Is it possible to add the notification system?,1
train_4690,"""My client is a well known home appliances manufacturing company , and they insist on regular update from app even when app is not running , which we successfully implemented in Android and iOS.""",0
train_4691,"""Currently multichannel audio is downmixed to stereo.""",0
train_4692,With service issue I mean devcenter backend is down or doesn't work properly in some ways.,0
train_4693,"""How would Microsoft like it if devs were paid two weeks before their app went on the store?""",0
train_4694,This crash occurs in all JavaScript apps that use the MediaCapture API to display camera Video previews.,0
train_4695,If the device is connected to a network speech recognition with local SRGS custom grammar it behaves exactly as if it did not have the local grammar and starts to communicate to the websockets.platform.bing.com:443 endpoint increasing by tens of times the waiting-time for the result...,0
train_4696,"""Windows Runtime should allow public non-sealed classes.
This is already implemented for XAML classes, now this should be available for all Windows Runtime components.""",1
train_4697,"""We cannot read___ more""",0
train_4698,"""currently we can't change and schedule the price for a limited time (free or 50% off ...) .""",0
train_4699,"""Is there a way to access voice-mail metadata?""",0
train_4700,"""Make it something unique windows phone attracting more customers.""",1
train_4701,"""Other platforms(android) can play them(touchshow) how does a windows phone not?""",0
train_4702,""":-) Hello, thank you for this site.""",0
train_4703,It would be much more comfortable to be able to read the entire notification in the center of notifications for wp8.1,1
train_4704,"""This has been like that for many years but noâ¦ more""",0
train_4705,"""Apple has such a form and on the few occasions that I've needed to use it they've generally completed a review in a few hours.""",0
train_4706,"""Most of the screen a wide so why not a horizontal layout for ColorPicker.""",1
train_4707,It would be helpful to be able to launch the calendar for a specific day i.e I tell the user you have x appointments today - Would you like to review them ?,1
train_4708,"""It seems some background apps like skype and facebook (all versions up to date) close themselves after a while they have run on background.""",0
train_4709,"""We have a MediaPlayer that works with OneDrive MKV streams in previous versions but not in Creators Update.""",0
train_4710,"""Conversely, new apps that are not yet popular would be unknown to consumers, and so would only be found when a user browses categories in the Store or searches for apps by functionality as in use case two.""",0
train_4711,"""Allow all your ""Saved for Later"" items to be exported as a bookmark file in a similar format to the Firefox and Google Chrome bookmarks export tool.""",1
train_4712,Raspberry Pi and Arduino have countless MIDI projects on GitHub.,0
train_4713,Your changes from 1 are lost because the selection in the ListView changes before the LostFocus-event of the TextBox was raised.,0
train_4714,"""I'd suggest to include all Transactions in the Report.""",1
train_4715,If Windows set to 125% DPI and when slider value is the same as its maximum value.,0
train_4716,"""Due to the way your article popup is positioned, its """"close"""" button sits directly above the side pane.""",0
train_4717,"""feedly pro readers sign up for the 'donate' option where they can donate an amount of money for articles they liked. """,1
train_4718,When I run this I expect to get no suggestions in the software keyboard when writing anything in the text box.,0
train_4719,"""As far as Anniversary Update and Creators Update are concerned MultiSelectModel has no effect and only one file is passed as argument to the application regardless of how many files have been selected in Explorer.""",0
train_4720,"""So far this is the best feed reader I've tried.""",0
train_4721,"""I would like from the device portal the ability to reset the device.""",1
train_4722,""":) Sir/Ma'am some uses have buy Windows Phone 7 only then because they was thinking that in Windows Phone 7 they can access system files and can be able to modify their Windows Phone 7 according to their need and as they want, But you break our heart :( You can think that if Windows Phone 7 will be fully unlock then some users can illegally copy applications from one Windows Phone 7 to another Windows Phone 7.""",0
train_4723,Currently I developinng an application based on Xamarin.Forms and it is not possible on UWP to access files in the local folder.,0
train_4724,"""When you invoke the primary or secondary buttons in a ContentDialog you are not losing focus in the control that was last being edited.""",0
train_4725,"""For me, it actually provides a worse experience than the builtin browser, it brings Chrome to the foreground and opens the link I tapped in a new tab.""",0
train_4726,"""to add more colors to that list from your app.""",0
train_4727,The current USB API is lacking the ability to specify which USB Port Number to use rather than the device VendorID/ProductID.,0
train_4728,"""After creators update we are only seeing a small portion of the MapIcon objects being rendered onto the map.""",0
train_4729,"""Unfortunately I can not since this is limited through Windows.""",0
train_4730,"""need an API to hide cprog.exe and bring other application to front ground""",1
train_4731,"""This seems to be a serious security flaw with the API if it is allowing blank passwords to proceed as valid (while wrong passwords are treated as invalid).""",0
train_4732,"""Both SP and TM use alpha blending.""",0
train_4733,"""It would be cool to allow the ApplicationBar to have more icons available.""",1
train_4734,"""but, the feedly mini icon is not shown on the naver blog such as http://panboy.blog.me or http://blog.naver.com/panboy""""",0
train_4735,Windows launch at random places on the desktop.,0
train_4736,"""Internet explorer keeps running in background and is always visible while back button is kept pressed.""",0
train_4737,Technically everything went smoothly but when I tried to submit the update it required that I reserved a name.,0
train_4738,"""The token I was asking for was present in the FutureAccessList but it gave me a FileNotFoundException.""",0
train_4739,"""I do not wish to leave it out there.""",0
train_4740,"""instead of tiles  we want something attractive for instance Windows style icons more than 3 initial screens customized task-bar the action and notification center should be glass style or in customized transparency style.""",1
train_4741,"""Keep tiles 4.""",0
train_4742,"""Example : Best example is the youtube homepage has this control where suggested videos from different channels are shown in single row.""",0
train_4743,"""In the current version anyone can read or remove notifications when screen is locked, without knowing the password.""",0
train_4744,"""I am using Visuall Studio 2013.""",0
train_4745,"""Bit.ly's bookmark function, combined with it's URL shortener and usage information would be really useful when sharing from feedly!""""",1
train_4746,To clarify that this can be done from Windows 10 as a part of Windows administration and configuration for instance via Group Policies PowerShell Windows Updates Schedule Tasks etc.,0
train_4747,The new fall creators update seems to have introduced a 'feature' where if a user reboots the system any applications that were open (well some at least it seems as though to make this issue even more confusing not all applications follow this convention) will automatically launch on reboot.,0
train_4748,We need real Background Download Broker so we can have torrent or custom Download scenarios (some of them may not apply to specific form factor),1
train_4749,Please provide a simpler example with a clearer coding.,1
train_4750,"""Change exchange rate between Argentina, Indonesia, South Africa.""",0
train_4751,The main impediments when creating a Chat-like control using a ListView is that we don't have a native way to handle incrementalLoading at the top of list.,0
train_4752,"""there should be mechanism that code can read installed apps.""",1
train_4753,"""This can be really helpful if you want to easily create a Multi-Lingual Cortana Experience if you use RESW.""",1
train_4754,"""Is there a process in place for gaining downloaders email addresses?""",0
train_4755,"""There should be a native way for developers to omit their app from being able to show a preview when hovered over in the taskbar as well as preventing the screenshot that is visible in the recent apps section (on mobile).""",1
train_4756,"""I have spent an entire day trying to get something anything working.""",0
train_4757,"""Sometimes the previous frame's RelativeTime is 00:00:01.500 but the next frame's RelativeTime is 00:00:01.300.""",0
train_4758,Tried both WebViewExecutionMode.SeparateThread,0
train_4759,"""For example one thing I can't do right now is a simple search popup that would let me keep focus in where I'm searching similar to how search in Cortana works.""",0
train_4760,"""You shouldn't be charging $99 for service like this.""",1
train_4761,"""But RenderTargetBitmap API doesn't work in Background.""",0
train_4762,"""I understand this is an Asus and Microsoft concern and hope this evaluation helps in the next update.""",0
train_4763,"""I hope that Microsoft pay attention to this and do something because I would like to see them making its way in the mobile department.""",1
train_4764,"""When I send it from other similar tools like Mr Reader, it comes across as an article and without the extra content from the website.""",0
train_4765,"""Currently the xaml engine of UWP does not manage complex control attributes since it does not take System.ComponentModel.TypeConverter into account.""",0
train_4766,well it's really powerful for indie devs,0
train_4767,I don't want all the time contact support wait wait wait and yeah we have issues or now is just Saturday...I've to wait til Monday?,0
train_4768,"""That is why we can not write this simple xaml user code:""",0
train_4769,"""All the documentation on how to call UWP methods are in C# and require the .NET platform.""",0
train_4770,"""Once it happens in normal usage, you won't be able to reinitialize the player at all without restarting the phone.""",0
train_4771,With SSDs and faster processors boot up is often times only a second sometimes less.,0
train_4772,Many applications need only Desktop support.,0
train_4773,Or you display search results for various item types in one view.,0
train_4774,"""Would be nice to make split view behave the way Surface home screen behaves OOB.""",1
train_4775,"""There are several older threads on this issue with some suggestions that no longer seem to work.""",0
train_4776,"""If the user enters a value less than the min value the value will be updated to min value on lost focus.""",0
train_4777,"""(Originally posted to https://developercommunity.visualstudio.com/content/problem/76453/menuflyoutpresenter-displayed-with-wrong-backgroun.html)""",0
train_4778,"""Allow users to take screenshots, when the phone is muted, without sound.""",1
train_4779,"""Probably in WP8.x it's fixed?""",0
train_4780,I want to drap items from one treeview to another treeview.,0
train_4781,Currently the best place to find documentation for URI schemes is the Nokia Dev Wiki http://bit.ly/NokiaUriSchemes but this information should really be available though Microsoft.,1
train_4782,This does not work:,0
train_4783,"""Please revise that value to 12px or provide better representation solution.""",1
train_4784,"""These services would be in charge of running the API and posting the data and could take the form of an implementable interface such as a ILinkSharer or something similar allowing the windows phone sharing interface to constantly expand and become dynamic, tailored to the users needs while removing the requirement for Microsoft to make the updates (As the Zune attempted to do with it's apps, a bad idea).""",0
train_4785,"""Why doesn't WP create albums?""",0
train_4786,An given example of the API can be seen below:,0
train_4787,"""We would like a WiFi CSP so we can configure users WiFi - this is useful from an IT tech user perspective.""",1
train_4788,"""Well, the big deal for me is that I won't to create another account.""",0
train_4789,Furthermore the 25 second duration should be expanded to at least 60 seconds to account for larger data transfers and slower network connections.,1
train_4790,"""UC Browser and IE10 are already there but they use Trident and are hopeless while browsing most of the websites that use vendor specific prefixes and non-standard code.""",0
train_4791,"""Optionally, it would also be great for this capability to support selection of markets and price points that the app is intended to target.""",1
train_4792,"""In fact when the debugger is in break mode, you can edit the local function being executed.""",0
train_4793,"""A lot of small time developers like myself don't have the means to use the Microsoft Store to host their apps.""",0
train_4794,"""Many applications need only Desktop support.""",0
train_4795,"""I want to be able to turn it on/off from an app.""",1
train_4796,"""My previous phone Nokia e71 with the same (uncut) sim card had full bars, then my L925 has only 1, sometime 2 bars.""",0
train_4797,"""Expectation: User swipes from the left to the right to reveal the options on the left (as if dragging the item to the right to reveal options behind it)""",0
train_4798,"""One of the problems I encounter is my inability to get Jack Info as in IKsJackDescription::GetJackDescription()""",0
train_4799,"""This is because I am using Visual Studio 15.7.1 which has already fixed the problem.""",0
train_4800,"""Please make the control usable in an app.""",1
train_4801,"""How can we ensure registration is complete for the COM server without adding regsvr32 command in post build and setting linker value for âRegister Outputâ to false.""",0
train_4802,"""Or add and implement an AppResLib.dll.xxxx.mui for the ""ru"" language culture In the documentation AppResLib.dll.xxxx.mui exist only for ""ru-ru"" and not for ""ru"" culture: http://msdn.microsoft.com/en-us/library/windowsphone/develop/ff967550(v=vs.105).aspx Thanks, Tom Please enable removing language code from the Dev Center ""language history"" For example if you ever selected ""ru"" and ""ru-ru"" laguages and you published this xap to the Store then it causes Tile localization to show the en-us(default) tile localization which is bad.""",1
train_4803,Suggestion: Introduce a system with trusted developers who can release apps as quick and easy as it is now.,1
train_4804,"""The leak of a MediaLibrary.SaveVideo method makes third party video apps very uncomfortable for the user.""",0
train_4805,"""?.xml for their build environment!""",0
train_4806,"""When I turn off the setting->screen autorotation,I find that this function is still enable in the setting->about phone.""",0
train_4807,"""This could be implemented via WiFi, of course (since Zune does wireless Sync already), or even Bluetooth___ more""",0
train_4808,"""The any video converter is powerful in converting multiple video of any format to FLV, so you can <strong><a href=""http://www.kvisoft.com/tutorials/avi-to-flv-conversion.html"">convert AVI to FLV</a></strong>, or <strong><a href=""http://www.kvisoft.com/tutorials/how-to-convert-mp4-to-flv.html"">convert MP4 to FLV</a></strong> etc in a breeze.</p> <p>2.""",0
train_4809,Auto give little control over the first launch of the app.,0
train_4810,"""This archive (could be a ZIP file) should contain all of the meta-data (could be as an XML file) and supporting files (e.g., XAP, screenshots, etc.)""",1
train_4811,"""BTW: http://channel9.msdn.com/events/BUILD/BUILD2011/APP-827T""",0
train_4812,"""Windows Phone application development should be possible with currently supported Windows versions (e.g., windows 7, vista) and not limited to only the latest Windows version that has limited adoption and hardware requirements.""",0
train_4813,"""People Hub __________________________________________________________________""",0
train_4814,"""The cover of the live tiles will be like a bottle of chemistry sort of.""",0
train_4815,"""I recently bought a Nokia Lumia 1320 and when i tried to sync my contact with hotmail contact, i receive the following error message ""80072f30 this contact couldn't be updated on server"" Appreciate your idea on this""",0
train_4816,Often the same command is available in an app through different ways.,0
train_4817,I've tried to use the Microsoft.ConnectedDevices.Xamarin.Droid 0.4.0 with Xamarin.Forms apps but it's difficult because the platform related methods - such as oAuth - are tied to the implementation of Android Activity.,0
train_4818,"""Think of a 'Stocks' app where you see the price and change on the front, then tapping it shows the graph on the back.""",0
train_4819,"""When uploading screenshots, we are given the choice to upload one of the these sizes: 768 x 1280, 720 x 1280, or 480 x 800 pixels I would like to recommend adding the ability to upload screenshots in 1080x1920 pixel size.
""",0
train_4820,"""Secondly, we have many versions_____ more""""",0
train_4821,"""If the screen turned off, pressing the unlock button would again display my page, maybe with a built-in label at the bottom,___ more""",0
train_4822,"""This way low bandwidth overhead apps could implement multiplayer/online interactivity.""",0
train_4823,"""Now that we have a wonderfully awesome Evernote integration, it's time to make it easier to use.""",0
train_4824,"""(implementing new things for us is always a good thing in my opinion !)""",0
train_4825,"""I mean we can access system files, registry etc, Like we can do with our PC.""",0
train_4826,- The Microsoft Build server for submitted UWP packages is using a buggy “C:\Program Files (x86)\Windows Kits\10\App Certification Kit\SupportedAPIs-x?,0
train_4827,"""And I would gladly pay for that.Forcing a phone toy on my PC and forcing me to_____ more""""",0
train_4828,"""According to documentation it is only possible using NFC (http://msdn.microsoft.com/en-us/library/windowsphone/develop/jj206987(v=vs.105).aspx#BKMK_URIassociations)""",0
train_4829,"""I think Microsoft needs to re-consider about having splash screens.""",1
train_4830,Set up a brokerage system whereby the developer never sees the users live email address and instead replies to a proxy email set up per-user.,1
train_4831,"""As available with their save tool: http://sky.mind.im/6301""",0
train_4832,I currently use Cortana each day on Windows 10 Android and iPhone.,0
train_4833,"""Would be most appreciated!""",0
train_4834,will waste in performance.,0
train_4835,"""The problem is that all these controls have different properties for the text content:""",0
train_4836,"""This option is very important when RSS feed contains only text excerpt.""",0
train_4837,"""Do stuff now that the service is registered.""",0
train_4838,"""Please provide a template for DX12 - XAML interop.""",1
train_4839,"""One solution would be that XAML finally switches to Direct2D for the rendering of shapes and controls.""",0
train_4840,"""1) This limit is not in the [EmailMessage](https://docs.microsoft.com/en-us/uwp/api/windows.applicationmodel.email.emailmessage) documentation.""",0
train_4841,"""My suggestion/idea is to reduce the development time & effort needed for ASP.NET web application.""",1
train_4842,"""Here is a discussion on MSDN forums: http://social.msdn.microsoft.com/Forums/wpapps/en-US/37ac0ed7-1884-4251-9914-07fae6467b98/mediastreamsource-not-working-properly-in-windows-phone-81?forum=wpdevelop And here is a sample project source code: https://wp8libflac.codeplex.com/""",0
train_4843,Currently it seems to be sorted by Unicode code points which doesn't make any sense for Chinese characters at least.,0
train_4844,"""One public folder with full access as flash memory with configurable size.""",0
train_4845,I think I found a problem in Media Player.,0
train_4846,"""And the interest for MS would be obvious.""",0
train_4847,"""Hi!""",0
train_4848,"""What Would Improve Usability?""",0
train_4849,"""Since the attribute isn't changed in Reader, I concluded that the problem is with Feedly, not the RSS feed itself.""""",0
